NSD-Sanskrit-Sanskrit-1810-1815-20191116181747/sent_18.wav      268160
NSD-Sanskrit-Sanskrit-1810-1815-20191116181747/sent_13.wav      168640
NSD-Sanskrit-Sanskrit-1810-1815-20191116181747/sent_6.wav      150400
NSD-Sanskrit-Sanskrit-1810-1815-20191116181747/sent_7.wav      128320
NSD-Sanskrit-Sanskrit-1810-1815-20191116181747/sent_8.wav      102720
NSD-Sanskrit-Sanskrit-1810-1815-20191116181747/sent_3.wav      85440
NSD-Sanskrit-Sanskrit-1810-1815-20191116181747/sent_16.wav      143360
NSD-Sanskrit-Sanskrit-1810-1815-20191116181747/sent_15.wav      208000
NSD-Sanskrit-Sanskrit-1810-1815-20191116181747/sent_19.wav      398720
NSD-Sanskrit-Sanskrit-1810-1815-20191116181747/sent_10.wav      134080
NSD-Sanskrit-Sanskrit-1810-1815-20191116181747/sent_9.wav      116800
NSD-Sanskrit-Sanskrit-1810-1815-20191116181747/sent_12.wav      211520
NSD-Sanskrit-Sanskrit-1810-1815-20191116181747/sent_5.wav      200960
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_4.wav      154560
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_17.wav      139840
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_8.wav      274880
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_14.wav      118720
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_3.wav      230720
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_7.wav      71680
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_10.wav      88960
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_1.wav      179520
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_19.wav      123840
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_15.wav      255040
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_13.wav      212800
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_12.wav      108480
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_6.wav      133120
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_20.wav      136960
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_16.wav      162880
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_5.wav      200320
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_11.wav      319360
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_9.wav      124160
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_2.wav      227840
NSD-Sanskrit-Sanskrit-1810-1815-2019103181627/sent_18.wav      157120
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_13.wav      178560
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_2.wav      71360
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_18.wav      110720
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_3.wav      164160
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_1.wav      174720
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_11.wav      79680
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_12.wav      176320
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_14.wav      105280
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_15.wav      177280
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_17.wav      109120
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_7.wav      168960
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_8.wav      185280
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_6.wav      268800
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_10.wav      51200
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_4.wav      122560
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_16.wav      116480
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_5.wav      61120
NSD-Sanskrit-Sanskrit-1810-1815-201982518213/sent_9.wav      76160
NSD-Sanskrit-Sanskrit-1810-1815-202026183019/sent_7.wav      100160
NSD-Sanskrit-Sanskrit-1810-1815-202026183019/sent_3.wav      98880
NSD-Sanskrit-Sanskrit-1810-1815-202026183019/sent_1.wav      177280
NSD-Sanskrit-Sanskrit-1810-1815-202026183019/sent_5.wav      259520
NSD-Sanskrit-Sanskrit-1810-1815-202026183019/sent_6.wav      199040
NSD-Sanskrit-Sanskrit-1810-1815-202026183019/sent_8.wav      122560
NSD-Sanskrit-Sanskrit-1810-1815-202026183019/sent_4.wav      123840
NSD-Sanskrit-Sanskrit-1810-1815-202026183019/sent_2.wav      104320
NSD-Sanskrit-Sanskrit-1810-1815-20191117184148/sent_8.wav      204800
NSD-Sanskrit-Sanskrit-1810-1815-20191117184148/sent_11.wav      376320
NSD-Sanskrit-Sanskrit-1810-1815-20191117184148/sent_6.wav      355200
NSD-Sanskrit-Sanskrit-1810-1815-20191117184148/sent_1.wav      93120
NSD-Sanskrit-Sanskrit-1810-1815-20191117184148/sent_10.wav      226880
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_6.wav      74880
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_18.wav      59520
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_2.wav      102080
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_11.wav      153280
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_17.wav      182400
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_1.wav      138240
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_3.wav      212800
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_16.wav      106560
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_9.wav      146240
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_8.wav      80320
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_14.wav      157440
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_13.wav      165120
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_4.wav      103360
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_15.wav      80960
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_10.wav      201600
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_5.wav      95040
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_7.wav      79360
NSD-Sanskrit-Sanskrit-0655-0700-20198127346/sent_12.wav      119360
NSD-Sanskrit-Sanskrit-0655-0700-2019916751/sent_4.wav      284480
NSD-Sanskrit-Sanskrit-0655-0700-2019916751/sent_9.wav      187200
NSD-Sanskrit-Sanskrit-0655-0700-2019916751/sent_2.wav      233280
NSD-Sanskrit-Sanskrit-0655-0700-2019916751/sent_3.wav      308160
NSD-Sanskrit-Sanskrit-0655-0700-2019916751/sent_7.wav      317120
NSD-Sanskrit-Sanskrit-0655-0700-2019916751/sent_1.wav      249280
NSD-Sanskrit-Sanskrit-0655-0700-2019916751/sent_5.wav      274240
NSD-Sanskrit-Sanskrit-0655-0700-2019916751/sent_6.wav      65600
NSD-Sanskrit-Sanskrit-0655-0700-20213287313/sent_13.wav      121920
NSD-Sanskrit-Sanskrit-0655-0700-20213287313/sent_12.wav      176320
NSD-Sanskrit-Sanskrit-0655-0700-20213287313/sent_11.wav      100480
NSD-Sanskrit-Sanskrit-0655-0700-20213287313/sent_6.wav      216960
NSD-Sanskrit-Sanskrit-0655-0700-20213287313/sent_7.wav      207360
NSD-Sanskrit-Sanskrit-0655-0700-20213287313/sent_5.wav      102720
NSD-Sanskrit-Sanskrit-0655-0700-20213287313/sent_9.wav      90880
NSD-Sanskrit-Sanskrit-0655-0700-20213287313/sent_4.wav      164160
NSD-Sanskrit-Sanskrit-0655-0700-20213287313/sent_8.wav      102720
NSD-Sanskrit-Sanskrit-0655-0700-20213287313/sent_10.wav      124800
NSD-Sanskrit-Sanskrit-0655-0700-20213287313/sent_14.wav      77120
NSD-Sanskrit-Sanskrit-0655-0700-20213287313/sent_2.wav      176640
NSD-Sanskrit-Sanskrit-0655-0700-20213287313/sent_15.wav      167360
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_12.wav      150720
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_11.wav      299520
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_1.wav      149760
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_2.wav      237760
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_17.wav      351680
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_20.wav      164800
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_4.wav      146880
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_7.wav      204160
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_6.wav      167360
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_8.wav      159360
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_15.wav      275200
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_16.wav      311680
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_18.wav      253440
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_14.wav      152960
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_13.wav      153600
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_23.wav      62080
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_9.wav      140160
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_22.wav      119360
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_21.wav      498240
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_3.wav      496640
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_10.wav      175680
NSD-Sanskrit-Sanskrit-1810-1815-2021223183519/sent_19.wav      40960
NSD-Sanskrit-Sanskrit-0655-0700-20212371757/sent_3.wav      153920
NSD-Sanskrit-Sanskrit-0655-0700-20212371757/sent_12.wav      128000
NSD-Sanskrit-Sanskrit-0655-0700-20212371757/sent_8.wav      219520
NSD-Sanskrit-Sanskrit-0655-0700-20212371757/sent_21.wav      88000
NSD-Sanskrit-Sanskrit-0655-0700-20212371757/sent_16.wav      205120
NSD-Sanskrit-Sanskrit-0655-0700-20212371757/sent_4.wav      146560
NSD-Sanskrit-Sanskrit-0655-0700-20212371757/sent_10.wav      128960
NSD-Sanskrit-Sanskrit-0655-0700-20212371757/sent_13.wav      112000
NSD-Sanskrit-Sanskrit-0655-0700-20212371757/sent_14.wav      147520
NSD-Sanskrit-Sanskrit-0655-0700-20212371757/sent_5.wav      219520
NSD-Sanskrit-Sanskrit-0655-0700-20212371757/sent_22.wav      102400
NSD-Sanskrit-Sanskrit-0655-0700-20212371757/sent_15.wav      146240
NSD-Sanskrit-Sanskrit-0655-0700-20212371757/sent_19.wav      138880
NSD-Sanskrit-Sanskrit-0655-0700-20212371757/sent_11.wav      100480
NSD-Sanskrit-Sanskrit-0655-0700-20212371757/sent_20.wav      163520
NSD-Sanskrit-Sanskrit-1810-1815-20204519185/sent_5.wav      294720
NSD-Sanskrit-Sanskrit-1810-1815-20204519185/sent_2.wav      268480
NSD-Sanskrit-Sanskrit-1810-1815-20204519185/sent_11.wav      164160
NSD-Sanskrit-Sanskrit-1810-1815-20204519185/sent_1.wav      488320
NSD-Sanskrit-Sanskrit-1810-1815-20204519185/sent_6.wav      224320
NSD-Sanskrit-Sanskrit-1810-1815-20204519185/sent_7.wav      124160
NSD-Sanskrit-Sanskrit-1810-1815-20204519185/sent_10.wav      216960
NSD-Sanskrit-Sanskrit-1810-1815-20204519185/sent_3.wav      115840
NSD-Sanskrit-Sanskrit-1810-1815-20204519185/sent_8.wav      164800
NSD-Sanskrit-Sanskrit-1810-1815-20204519185/sent_12.wav      153920
NSD-Sanskrit-Sanskrit-1810-1815-20204519185/sent_4.wav      173440
NSD-Sanskrit-Sanskrit-1810-1815-20204519185/sent_9.wav      170880
NSD-Sanskrit-Sanskrit-1810-1815-20204519185/sent_13.wav      117120
NSD-Sanskrit-Sanskrit-0655-0700-20211217420/sent_2.wav      137280
NSD-Sanskrit-Sanskrit-0655-0700-20211217420/sent_12.wav      116800
NSD-Sanskrit-Sanskrit-0655-0700-20211217420/sent_10.wav      109440
NSD-Sanskrit-Sanskrit-0655-0700-20211217420/sent_8.wav      227200
NSD-Sanskrit-Sanskrit-0655-0700-20211217420/sent_4.wav      204480
NSD-Sanskrit-Sanskrit-0655-0700-20211217420/sent_1.wav      213120
NSD-Sanskrit-Sanskrit-0655-0700-20211217420/sent_3.wav      152000
NSD-Sanskrit-Sanskrit-0655-0700-20211217420/sent_11.wav      216640
NSD-Sanskrit-Sanskrit-0655-0700-20211217420/sent_9.wav      185600
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_13.wav      324480
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_12.wav      189440
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_9.wav      262720
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_18.wav      72640
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_10.wav      310400
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_8.wav      187520
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_2.wav      259200
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_1.wav      177920
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_7.wav      41600
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_17.wav      307840
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_11.wav      248000
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_3.wav      188800
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_15.wav      156480
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_6.wav      234240
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_4.wav      128640
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_14.wav      316800
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_19.wav      103040
NSD-Sanskrit-Sanskrit-1810-1815-202125192322/sent_16.wav      73280
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_2.wav      144960
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_11.wav      77760
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_15.wav      104640
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_17.wav      190080
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_9.wav      116480
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_8.wav      163840
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_16.wav      175680
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_13.wav      198720
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_3.wav      132480
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_7.wav      176320
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_19.wav      161600
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_14.wav      114560
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_18.wav      64320
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_10.wav      158720
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_5.wav      120320
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_1.wav      139200
NSD-Sanskrit-Sanskrit-1810-1815-2020128184021/sent_12.wav      150720
NSD-Sanskrit-Sanskrit-0655-0700-2019101072720/sent_1.wav      170240
NSD-Sanskrit-Sanskrit-0655-0700-2019101072720/sent_6.wav      165120
NSD-Sanskrit-Sanskrit-0655-0700-2019101072720/sent_2.wav      207680
NSD-Sanskrit-Sanskrit-0655-0700-2019101072720/sent_10.wav      64960
NSD-Sanskrit-Sanskrit-0655-0700-2019101072720/sent_11.wav      184960
NSD-Sanskrit-Sanskrit-0655-0700-2019101072720/sent_7.wav      250560
NSD-Sanskrit-Sanskrit-0655-0700-2019101072720/sent_9.wav      159680
NSD-Sanskrit-Sanskrit-0655-0700-2019101072720/sent_4.wav      172480
NSD-Sanskrit-Sanskrit-0655-0700-2019101072720/sent_5.wav      304000
NSD-Sanskrit-Sanskrit-0655-0700-2019101072720/sent_12.wav      96000
NSD-Sanskrit-Sanskrit-0655-0700-2019101072720/sent_3.wav      98560
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_26.wav      66880
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_22.wav      183360
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_11.wav      491840
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_12.wav      121600
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_15.wav      106880
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_7.wav      160640
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_5.wav      55680
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_6.wav      131840
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_2.wav      96320
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_18.wav      178880
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_16.wav      102720
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_14.wav      103360
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_8.wav      96000
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_27.wav      508800
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_9.wav      87680
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_19.wav      170560
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_23.wav      68800
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_3.wav      132800
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_13.wav      110080
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_10.wav      335360
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_1.wav      360960
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_21.wav      96320
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_20.wav      104320
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_17.wav      335040
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_4.wav      200000
NSD-Sanskrit-Sanskrit-1810-1815-202141419839/sent_24.wav      103680
NSD-Sanskrit-Sanskrit-1810-1815-20191024182034/sent_7.wav      151040
NSD-Sanskrit-Sanskrit-1810-1815-20191024182034/sent_15.wav      164160
NSD-Sanskrit-Sanskrit-1810-1815-20191024182034/sent_18.wav      98560
NSD-Sanskrit-Sanskrit-1810-1815-20191024182034/sent_11.wav      184320
NSD-Sanskrit-Sanskrit-1810-1815-20191024182034/sent_1.wav      105280
NSD-Sanskrit-Sanskrit-1810-1815-20191024182034/sent_8.wav      102400
NSD-Sanskrit-Sanskrit-1810-1815-20191024182034/sent_16.wav      101440
NSD-Sanskrit-Sanskrit-1810-1815-20191024182034/sent_2.wav      123840
NSD-Sanskrit-Sanskrit-1810-1815-20191024182034/sent_10.wav      286080
NSD-Sanskrit-Sanskrit-1810-1815-20191024182034/sent_17.wav      77760
NSD-Sanskrit-Sanskrit-1810-1815-20191024182034/sent_13.wav      40000
NSD-Sanskrit-Sanskrit-1810-1815-20191024182034/sent_9.wav      162880
NSD-Sanskrit-Sanskrit-1810-1815-20191024182034/sent_6.wav      339840
NSD-Sanskrit-Sanskrit-1810-1815-20191024182034/sent_12.wav      152000
NSD-Sanskrit-Sanskrit-1810-1815-20191024182034/sent_4.wav      129280
NSD-Sanskrit-Sanskrit-1810-1815-2019111181835/sent_8.wav      173440
NSD-Sanskrit-Sanskrit-1810-1815-2019111181835/sent_9.wav      203200
NSD-Sanskrit-Sanskrit-1810-1815-2019111181835/sent_2.wav      161920
NSD-Sanskrit-Sanskrit-1810-1815-2019111181835/sent_5.wav      100160
NSD-Sanskrit-Sanskrit-1810-1815-2019111181835/sent_14.wav      300800
NSD-Sanskrit-Sanskrit-1810-1815-2019111181835/sent_13.wav      90240
NSD-Sanskrit-Sanskrit-1810-1815-2019111181835/sent_3.wav      186880
NSD-Sanskrit-Sanskrit-1810-1815-2019111181835/sent_10.wav      160320
NSD-Sanskrit-Sanskrit-1810-1815-2019111181835/sent_4.wav      176640
NSD-Sanskrit-Sanskrit-1810-1815-2019111181835/sent_11.wav      147200
NSD-Sanskrit-Sanskrit-1810-1815-2019111181835/sent_12.wav      120960
NSD-Sanskrit-Sanskrit-1810-1815-2019111181835/sent_6.wav      117120
NSD-Sanskrit-Sanskrit-1810-1815-2019111181835/sent_7.wav      205760
NSD-Sanskrit-Sanskrit-1810-1815-2019111181835/sent_1.wav      98240
NSD-Sanskrit-Sanskrit-1810-1815-20191017182050/sent_4.wav      124480
NSD-Sanskrit-Sanskrit-1810-1815-20191017182050/sent_10.wav      260160
NSD-Sanskrit-Sanskrit-1810-1815-20191017182050/sent_9.wav      352000
NSD-Sanskrit-Sanskrit-1810-1815-20191017182050/sent_3.wav      120640
NSD-Sanskrit-Sanskrit-1810-1815-20191017182050/sent_5.wav      141760
NSD-Sanskrit-Sanskrit-1810-1815-20191017182050/sent_11.wav      83200
NSD-Sanskrit-Sanskrit-1810-1815-20191017182050/sent_2.wav      102080
NSD-Sanskrit-Sanskrit-1810-1815-20191017182050/sent_8.wav      168000
NSD-Sanskrit-Sanskrit-1810-1815-20191017182050/sent_1.wav      135040
NSD-Sanskrit-Sanskrit-1810-1815-20191017182050/sent_6.wav      190080
NSD-Sanskrit-Sanskrit-1810-1815-20191017182050/sent_14.wav      120960
NSD-Sanskrit-Sanskrit-1810-1815-20191017182050/sent_12.wav      151360
NSD-Sanskrit-Sanskrit-0655-0700-2020112572018/sent_9.wav      54080
NSD-Sanskrit-Sanskrit-0655-0700-2020112572018/sent_8.wav      188800
NSD-Sanskrit-Sanskrit-0655-0700-2020112572018/sent_10.wav      175680
NSD-Sanskrit-Sanskrit-0655-0700-2020112572018/sent_5.wav      110080
NSD-Sanskrit-Sanskrit-0655-0700-2020112572018/sent_1.wav      195840
NSD-Sanskrit-Sanskrit-0655-0700-2020112572018/sent_6.wav      84160
NSD-Sanskrit-Sanskrit-0655-0700-2020112572018/sent_14.wav      224640
NSD-Sanskrit-Sanskrit-0655-0700-2020112572018/sent_2.wav      131840
NSD-Sanskrit-Sanskrit-0655-0700-2020112572018/sent_13.wav      163520
NSD-Sanskrit-Sanskrit-0655-0700-2020112572018/sent_15.wav      117440
NSD-Sanskrit-Sanskrit-0655-0700-2020112572018/sent_12.wav      148800
NSD-Sanskrit-Sanskrit-0655-0700-2020112572018/sent_11.wav      84800
NSD-Sanskrit-Sanskrit-0655-0700-2020112572018/sent_7.wav      247040
NSD-Sanskrit-Sanskrit-0655-0700-2020112572018/sent_16.wav      140480
NSD-Sanskrit-Sanskrit-0655-0700-2020112572018/sent_17.wav      211520
NSD-Sanskrit-Sanskrit-1810-1815-2021116191444/sent_19.wav      100800
